Address,City,Degree,Experience,Feedback,Fees,Name,Rating,Specialization
Thakkar's Physiotherapy Clinic,Pune,BPTh/BPT,8,"Megha is a good doctor and a wonderful person to know,Still undergoing the treatment but have seen good improvement. She listens very patiently and makes patient comfortable. ,She really helped me well to recover me from my knee injury.She explained about issue and treatment and no meaningless charges charged for treatment.I am very much happy that treatment i received for.Keep it up Dr.Megha,Excellent Doctor. Helped me to recover from my Muscle Spasm in a very effective way. Feeling back to normal n more energetic. ",500,Dr. Megha Thakkar   (Physiotherapist),5.0,Physiotherapist
Om Homeopathic Clinic & Healing Center,Pune,BHMS,11,,400,Dr. Sheetal Sonawane,,Homoeopath
Healthspring Clinic,Pune,"MBBS, DMRE",24,,1200,Dr. Uma Bhalerao,4.5,Radiologist
Dr Shingate's Dental Care,Pune,BDS,15,,100,Dr. Dipali Shingate,,Dentist
Dental Planet Clinic,Pune,BDS,13,,100,Dr. Sunny Shah,,Dentist
Happy Family Clinic,Pune,BDS,21,,300,Dr. Rohan Sohoni,5.0,Dentist
Parth Medi Clinic,Pune,BHMS,30,,100,Dr. Rajendra Bharati,,Homoeopath
Humanics Mind Clinic,Pune,Masters in Clinical Psychology,5,"Dr Nikeeta is a real good listener! 10/10 I'd recommend her to all! She understands our problems well. You open up to her quite fast, because of the comforting feeling you get. She's helped me a lot to cope up with my problems. She leaves a trail of thoughts to think about, which worked wonders for me. ,Doctor was patient enough to hear me out and my problems. Experience was quite relieving and felt more clear in thoughts. Doctor was very helpful.",450,Ms. Nikeeta Bhagwani,,Psychologist
Motherhood Hospital,Pune,"MBBS, DMRE",9,,1000,Dr. Manoj U Pawar,4.5,Radiologist
Apollo Jehangir Hospital,Pune,"MBBS, MD - Medicine, MNAMS - Cardiology, DM - Cardiology",40,,700,Dr. Jaskaran Dugal,4.0,Cardiologist
Shri Datta Dental Clinic,Pune,BDS,14,,250,Dr. Swati Udayan Mane,,Dentist
Cloudnine Hospital,Pune,M.Sc Food Science and Nutrition,5,"She was late for the scheduled appointment. But the consultation was good. She explained and understood things and was friendly.,Good experience with Dr Shivani, she explained diet plan very well and given full attention to the my querries,Doctor is very well behaved friendly and explained everything very nicely. Happy with the consultation.",500,Ms. Shivani Bavalekar,4.5,Dietitian/nutritionist
Dr Tulpule's Homeopathy Clinic,Pune,LCEH,34,,300,Dr. Ravindra N. Tulpule,,Homoeopath
Date Clinic,Pune,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH)",44,,600,Dr. Vidyadhar Date,,Pediatrician
Aadhar Multispeciality Hospital,Pune,BAMS,10,,200,Dr. Mahesh,,Ayurveda
Vishwaraj Hospital,Pune,"MBBS, Diploma in Dermatology",7,"Very well explained , , very good staff ,Dr was quite approachable, gave detailed explanation on cause and remedy. All and all good experience.,She's very friendly ,the clinic is very well establish.safe machine they remove my tattoo very efficiently.Now i have no sign of tattoo.",500,Dr. Harsha Mahajan,,Dermatologist
Dr Chadha's Clinic,Pune,"MD - General Medicine, Fellowship in Non-Invasive Cardiology (FIC)",40,,1200,Dr. Sukhdev Singh P Chadha,,Cardiologist
Villoo Poonawalla Memorial Hospital,Pune,"MBBS, MD - Anaesthesiology",34,,200,Dr. Mohan Pathak,3.5,Anesthesiologist
Chirayu Homeopathic Clinic,Pune,BHMS,29,,100,Dr. Galgali Sudhakar,,Homoeopath
Olive Health Center,Pune,MS - Psychology,11,"Just a very beautiful and calm feeling ..  A place to feel safe and where I can ask my questions without being judged ! ,The reason I'm a happier person is because of her guidance. Would recommend everyone to pay her a visit for all kinds of situations! ,I was feeling skepticall at first as anyone feels when money is on the line... And really you feel as if nothing is happening and no progress is going but you would be getting better... You will notice it. ,Visited this doctor for different challenges related to stress that I was facing in life. During course of treatment that went over few months I had a detailed interaction related to problems I was facing. She listened to me in length followed by her comments and observations. She shared different set of exercises for me to complete before next meeting along with some of techniques to overcome stress and fear, then some of techniques to overcome the sorrow in my relations. I followed the techniques and over a period of time I was able to come out of my stress and fear, was able to improve my relations by overcoming the negatives of past.",1200,Ms. Shama Arif Patel,4.5,Psychologist
Dr. Padore's Clinic,Pune,"MBBS, DGO",30,,400,Dr. Archna Padore,,Gynecologist/obstetrician
Chaitnya Clinic,Pune,BAMS,35,,200,Dr. Shriram Joshi,,Ayurveda
Dhanvantari Clinic,Pune,PhD- Ayurveda,,,500,Dr. Shinde Dattatrya Laxman   (PhD),,Ayurveda
Physio Care,Pune,BPTh/BPT,18," went for back muscle spasm.. Treatment included IFT and Ultrasound therapy.. After couple sessions received relief in back pain. ,I was facing severe back pain, knee pain, arm pain. Dr. Kumari told me to go for vitamin B and vitamin D test. So she is expert on exactly what test you need to undergo. I was having deficiency of vitamin D. Also I was suffering from depression and she found the same and resolved with her super counseling skills. She is Super Doctor :),Very friendly and adjustable, knows her job well,The Dr. Is very good, I am happy that we connect well, she understands my problem very well. No hidden charges. Very helpful doctor in wagholi area. ",250,Dr. Pooja Kumari   (Physiotherapist),,Physiotherapist
Nirmal Physiotherapy Clinic,Pune,BPTh/BPT,13,"A very good physiotherapist!!Being a software engineer I have always had a severe backpain issues and I was having this issue very frequently . This physiotherapist has explained me the root cause of the problem very well and helped me getting rid of the back pain issue within 3 days!!This physiotherapist has given me guidelines for the back pain that I now follow which is helping me not getting back pain anymore!!Thank you very much,I’m Jivan Ghodke, My Accident happened on 5th May 2018 and Spinal Cord Injury at D3-D4 Level and Below Waist lost my all Sensation but After 1 month of Operation I got Discharged and I meet with Dr. Swati Madam on 18th June. I’m Very thankful to Dr. Swati Mam, Brcoz She scheduled my all Exercises and taking regularly Now I’m very very happy becoz Easily walk and doing regular activities. I recommend this Doctor to Anyone Becoz Dr. Swati Madam have some Qualities like Very Friendly with Patient, Always Fresh Mind, Expert, Talent, Patients Handling technique, Dr. Treat Like Family member. So I Strongly recommend this Doctor 👩‍⚕️. Thank You Very Much 🙏🙏🙏",200,Dr. Swati Motghare   (Physiotherapist),,Physiotherapist
Talwalkar Homoepathic & Skin Clinic,Pune,MD - Homeopathy,,,500,Dr. Abhay Talwalkar,,Homoeopath
MediPlace Polyclinic Health Center,Pune,"Diploma in Diet and Nutrition, Diploma in Dietetics, Health and Nutrition (DDHN)",4,"I was struggling with weight gain, tried different things from the internet but nothing worked, so went to see Ms Gauri for the same. I must say she is very friendly and patient. She gave me practical diet plan considering my requirements which was not making me starve. Also taking follow ups on time to time. Got good results.,I along with my wife went to doctor and seek weight loss treatment.,Really nice experience with her....she is too friendly and co- operative...I have lost unexpected weight with her diet...I never felt hungry during the diet.........thanks mam for guidance,Before visiting her i was apprehensive whether I would be able to loose weight. But on my first visit Doc explained me thoroughly as to why certain food are included and why to avoid certain food. How system works etc.  At the end of a months diet plan I could successfully loose 6kg which was quite an achievement. ",500,Ms. Gauri Dalvi,5.0,Dietitian/nutritionist
Jidda Maternity Hospital,Thane,"MBBS, DGO",36,,200,Dr. Shashikant Kulkarni,,Gynecologist/obstetrician
consultant endodontist,Pune,MDS - Conservative Dentistry & Endodontics,5,,100,Dr. Mahavir Sarnot,,Dentist
Swaroop Ayurvedic Panchakarma Clinic,Pune,MD - Ayurveda Medicine,12,,200,Dr. Archana Khade,4.5,Ayurveda
Antarang Counselling and Healing Therapy Centre,Pune,MS - Counselling & Psychotherapy,14,,700,Ms. Teja Shivasharan,,Psychologist
Swasthyamrut Ayurved Clinic,Pune,BAMS,3,,300,Dr. Bhairavi Salpe,,Ayurveda
Smile Arc Dental Care,Pune,BDS,12,,150,Dr. Gauri J Bhandari,,Dentist
Indira Well women Clinic Fertility Center ,Pune,"MBBS, DGO, Diploma of the Faculty of Family Planning (DFFP)",20,,300,Dr. Sanjana Bharati,,Gynecologist/obstetrician
Health Plus,Pune,BDS,4,,200,Dr. Gauri Tolani Haryani,,Dentist
Wellness Plus - Polyclinic & Diagnostics,Pune,MD - Ayurveda Medicine,2,,500,Dr. Savita Nemade,4.5,Ayurvedic General Medicine
Dr Neha Nene,Pune,"MBBS, DNB - Obstetrics & Gynecology",10,,400,Dr. Neha Nene,,Gynecologist/obstetrician
Sahyadri Super Speciality Hospital,Pune,"MBBS, DNB - Radiotherapy",9,,700,Dr. Sanjay M H,4.5,Oncologist
Dhanvantari Clinic,Pune,BAMS,36,,500,Dr. Satish Taswalkar,,Ayurveda
Prerana Clinic,Pune,BAMS,20,,300,Dr. Sarika Devi,,Alternative Medicine
The Dental Finesse,Pune,"BDS, MDS",,,300,Dr. Ram Taktode Patil,,Dentist
Jeevan Clinic,Pune,LCEH,38,,500,Dr. Varsha R. Anand,,Homoeopath
Shree Shree Homeopathy Clinic,Pune,GCEH,37,,300,Dr. Dilip Bhavsar,,Homoeopath
Heal Homeopathic Clinic,Pune,BHMS,5,,300,Dr. Ankita Honrao Sutaria,,Homoeopath
Dentakraft Advanced Dental Care and Implant Centre,Pune,BDS,9,,150,Dr. Pranav Shinde,5.0,Dentist
Seema Clinic,Pune,"MD - Acupressure, Diploma In Naturopathy (ND)",9,,500,Mr. Shaikh Fatah Ul Mubin,4.5,Acupressure
Prayag Dental Clinic ,Pune,BDS,5,,100,Dr. Vandana Phatke,,Dentist
Bright Dental Clinic,Pune,BDS,14,,100,Dr. Abhijeet Deshpande,,Dentist
Dr. Gujarathi'S Homoeopathic Treatment And Research Centre,Pune,BHMS,11,,500,Dr. Parag Prakash Gujarathi,,Homoeopath
Aditya Birla Clinic & Health Store,Pune,"Diploma in Child Health (DCH), DNB - Paediatrics, MBBS",13,,500,Dr. Prashant Raje Bhosale,,Pediatrician
"Physiotherapy Department, Vimal Multi Specialty Hospital",Pune,MPTh/MPT - Neurological Physiotherapy,9,"My dad suffered left side hemiplegia in January 2019, since then I had been hustling between many treatments and therapists. But, after reaching to Dr. Subhangi I felt I have found the right one. It's been almost 3 months now we are visiting her and have seen a lot of unbelievable improvement in my dad. Firstly, she is very polite and friendly. She makes a comfort zone for the patient and adding to that she gives complete personal attention to a patient with every excerise in a session. She would never suggest you with anything which is not beneficial and puts in her full effort for the patients wellness. Thank you mam.I would highly recommend her.  ,Hi, I'm Rahul from Lohegaon. I am very Happy with Dr. Shunhangi's treatment. She is very polite and explained me in detail about each and every query I had. I have earlier visited other physiotherapists but I was not satisfied as my problem started again after completion of my sessions. But after visiting Dr. Shubhangi in within 5th session my pain was relieved which was troubling me from last 4 Months. i was having Deep Lacerated Wound (Rt) Knee with Post Injury Knee Stiffness. She did manual therapy along with use of machine and with proper exercise. I'm now fully relieved with the pain and ROM (Range of Motion) is 45 Degree to 125 Degree which is almost fully recover within One Month. I will definitely recommend her to everyone. Thanks Dr. Shubhangi Jachak.",200,Dr. Shubhangi Jachak   (Physiotherapist),,Physiotherapist
Skiin Bliss Aesthetic Clinic  and Swasthya Clinic,Pune,"MD - Ayurveda Medicine, DEMS, BAMS",16,,300,Dr. Ganesh Avhad,,Ayurveda
Sushrut Surgical Care,Pune,MS - General Surgery,5,,300,Dr. Kharat Santosh,,General Surgeon
Thirthraj Ayurved Clinic,Pune,BAMS,21,,100,Dr. Shirish Deshpande,,Ayurveda
Sushrusha Clinic,Pune,BHMS,22,,100,Dr. Giridhar Panikar,,Homoeopath
Diet Clinic,Pune,Diploma in Diet and Nutrition,17,,500,Ms. Sakshi Chhabra,,Dietitian/nutritionist
Dr. Priyanka's Dental Clinic,Pune,BDS,7,,100,Dr. Priyanka Singh Dupargude,,Dentist
Express Clinics ,Pune,BHMS,8,,500,Dr. Deepti Doshi,,Homoeopath
Peace of Mind - Holistic Health Services,Pune,MA - Psychology,8,"I have been to so many clinics with my problem.. wandered here and there for more than two years but this is perhaps the , treatment available in the city. ,excellent .",1100,Ms. Kaehalee Shinde,,Psychotherapist
Gurshant Poly Clinic,Pune,MBBS,,,100,Dr. G S Octania,,Orthopedist
Kalyani Clinic,Pune,DHMS (Diploma in Homeopathic Medicine and Surgery),28,,150,Dr. Sachin Wani,,Homoeopath
Dr Jain's Clinic,Pune,BHMS,22,,100,Dr. Arvind B. Jain,,Homoeopath
Ayurved Clinic,Pune,BAMS,22,,100,Dr. Dhananjay Wagh,,Ayurveda
Samarth PhysioCare,Pune,BPTh/BPT,9,I was suffering from severe pain in the neck and consulted my orthopaedic surgeon who advised me to undergo physiotheraphy treatment. I then consulted Dr. AVANTI KABINITTAL and underwent treatment  and I was feeling better with the exercises she made me do and even now I am continuing them even now daily.,500,Dr. Avanti Kabinittal,,Physiotherapist
We Heal Polyclinic,Pune,M.Phil - Clinical Psychology,1,,400,Ms. Avani Naik,5.0,Psychologist
Surya Multispeciality Hospital,Pune,"MBBS, DOMS",15,,500,Dr. Hrishikesh Thombare,5.0,Ophthalmologist
Maitri Clinic,Pune,BHMS,22,,100,Dr. Rupa Agarwal,,Homoeopath
Ayurved And Panchakarma Chikitsa Kendra,Pune,"BAMS, MD - Ayurveda Medicine, PhD- Ayurveda",24,,300,Dr. Vivek Mukund Gokhale,,Ayurveda
Aloha Lifestyle Reversal Studio,Pune,"MBBS, DNB - General Medicine",16,,750,Dr. Ashwini Joshi,,Internal Medicine
ShaAvi Polyclinic and Diagnostics,Pune,"MBBS, MD - Pediatrics",40,,300,Dr. Suraj Poonekar,5.0,Pediatrician
Active Healing Physiotherapy Clinic,Pune,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",9,"Was taking treatment for both leg thigh fractures. ,Dr Jyoti is expert I would say. In the past my mother went for physiotherapy and was successfully treated and this time again I was administered well for my sport related injury .She provides explanation on cause of injury and how the therapy will help resolve,this gives more confidence on treatment.,she is very friendly Create very friendly environment. She explains issue and cause of it. she don’t continue with physiotherapy session if not required and gives details of exercise which we has to do . I followed her instructions and and my pain issue got resolved so I definitely recommend her,Doctor Jyoti was extremely helpful in my back treatment. I have undergone her physiotherapy treatment for 2.5 months for my back curvature issue. During this time she was quite patient in understanding the back problem and her treatment with the help of machines and exercises helped in reducing the pian drastically. She is very friendly as a person and charges quite reasonable compared to other physiotherapist. She does her treatment with a lot of passion and commitment rather than focussing on monetary aspects. Would highly recommend her for Physiotherapy treatments. ",300,Dr. Jyoti Yadav   (Physiotherapist),5.0,Physiotherapist
Ujwal Dental Clinic,Pune,BDS,12,,60,Dr. Ashish Bhagat,,Dentist
Sooraj Hospital,Pune,"MBBS, Diploma in Otorhinolaryngology (DLO)",34,,400,Dr. Pradeep Khinvasara,,Ear-nose-throat (ent) Specialist
NuCare Hospital,Pune,"MBBS, DGO",23,,400,Dr. Santosh Khamkar,,Gynecologist/obstetrician
Pristine Physiotherapy N Dental Clinic,Pune,BPTh/BPT,3,,300,Dr. Divya Sharma   (Physiotherapist),,Physiotherapist
Dr.Shreya's Dental Care Center,Pune,"BDS, MDS",11,,100,Dr. Chetan Oswal,,Dentist
Kataria Hospital,Pune,"MBBS, MS - General Surgery",56,,200,Dr. S N Kataria,,General Surgeon
Kamat Dental Care,Pune,BDS,20,,200,Dr. Shalaka kamat,5.0,Dentist
